Ubi-p63E	1.0
Ubi-p5E	0.4308043554618897
smt3	0.35036880927291886
Hsp83	0.3303477344573235
drk	0.31858096241657885
Appl	0.3150684931506849
14-3-3zeta	0.3131366350544433
Nab2	0.3110291534949069
Rbp9	0.3082191780821918
fne	0.29574991218826835
Nedd4	0.2876712328767123
Act5C	0.2660695468914647
Hsc70-4	0.25412715138742537
Rpn11	0.24236037934668073
Smox	0.2388479100807868
14-3-3epsilon	0.2386722866174921
sbr	0.2383210396909027
Hsc70-1	0.23779416930101863
TER94	0.23621355813136635
CkIIalpha	0.23463294696171408
Act42A	0.2337548296452406
Cdk2	0.22637864418686338
Akt1	0.22181243414120128
Chc	0.21882683526519142
spi	0.21794871794871795
Pp1-87B	0.21759747102212856
Myc	0.21513874253600282
Rpn1	0.2102212855637513
Cul1	0.2100456621004566
aurA	0.20828942746750967
CSN5	0.2068844397611521
Su(dx)	0.2056550755180892
pum	0.20073761854583771
CNBP	0.19968387776606955
Usp10	0.196522655426765
mts	0.19529329118370214
nej	0.192483315770987
HDAC1	0.18897084650509308
Rpt5	0.1886195995785037
N	0.18756585879873552
Cdk1	0.1835265191429575
Pka-C1	0.18159466104671584
Nedd8	0.18159466104671584
His2A	0.18036529680365296
RpLP0	0.17966280295047418
Rpn10	0.1793115560238848
sgg	0.17737969792764313
Smurf	0.17615033368458027
Pkc53E	0.17544783983140147
IKKepsilon	0.1743940990516333
CCT2	0.1735159817351598
Pi3K21B	0.17281348788198103
CG10077	0.17228661749209695
Sirt7	0.17193537056550756
Eno	0.17140850017562345
lwr	0.17088162978573937
CCT6	0.1701791359325606
Sce	0.1696522655426765
betaTub85D	0.168774148226203
alphaTub84B	0.168774148226203
Prosalpha7	0.16772040744643485
Jra	0.16772040744643485
porin	0.16754478398314016
HDAC4	0.16631541974007727
Pp1alpha-96A	0.1650860554970144
Su(var)2-10	0.164734808570425
Caper	0.1643835616438356
Crk	0.16174920969441517
alphaTub84D	0.16139796276782578
RPA2	0.15946610467158412
CG8184	0.15841236389181595
SkpA	0.15753424657534246
CkIIbeta	0.156656129258869
Cam	0.1561292588689849
CCT3	0.1554267650158061
stv	0.15349490691956447
bsk	0.15331928345626974
Fas2	0.15244116613979627
Dif	0.1515630488233228
Dhx15	0.1513874253600281
RpA-70	0.15121180189673342
NetB	0.1510361784334387
slmb	0.150860554970144
Rab5	0.14998243765367053
p38b	0.14945556726378645
Cbl	0.14910432033719706
stau	0.14787495609413417
aos	0.14769933263083948
dco	0.1473480857042501
Spn	0.146821215314366
par-1	0.1461187214611872
Rpt1	0.14524060414471374
Cdc5	0.14488935721812435
msn	0.14383561643835616
Hsc70-3	0.14383561643835616
His3	0.142781875658588
nonA-l	0.1424306287319986
His3.3B	0.1424306287319986
His3.3A	0.1422550052687039
gish	0.14207938180540922
